query_robot,query_keyframe,candidate_robot,candidate_keyframe,accepted,reason,retrieval_sources,gt_distance_m,gt_within_10m,native_matches,native_inliers,rmse_m,overlap
Carol,501,Bob,316,False,high_rmse,mapclosures,11.531332138961178,False,9,8,0.402297463467302,0.33084723036956337
Carol,501,Bob,304,False,high_rmse,megaloc,2.445117483511259,True,21,9,0.3966209766901918,0.3257353557361937
Carol,503,Alpha,373,False,high_rmse,mapclosures,12.231964329704567,False,9,8,0.39962448298489806,0.3618680377035133
Carol,506,Bob,316,False,high_rmse,mapclosures,5.887365413391556,True,14,11,0.36798248979867737,0.38161283931048146
Carol,506,Bob,310,False,high_rmse,megaloc,1.215845988019829,True,32,18,0.36739037601530117,0.39852057327785484
Carol,508,Alpha,385,False,high_rmse,mapclosures,5.597570462602831,True,7,7,0.3706609054221973,0.44313105628479144
Carol,508,Alpha,384,False,high_rmse,megaloc,5.506273108338234,True,34,22,0.3687435012795207,0.43790804755686896
Carol,514,Bob,313,False,high_rmse,mapclosures,2.952751897360385,True,13,12,0.37381547935429515,0.40100081146875843
Carol,516,Alpha,386,False,high_rmse,mapclosures,8.10351110921146,True,9,9,0.3661035435105287,0.46627739141844904
Carol,517,Alpha,384,False,high_rmse,megaloc,8.659851251720477,True,22,16,0.36952927037106215,0.43926211813959576
Carol,520,Bob,317,False,high_rmse,megaloc+mapclosures,5.645014842148334,True,9,9,0.36645428196168284,0.4205867149134143
Carol,522,Bob,322,False,high_rmse,mapclosures,4.677741140312694,True,8,8,0.366823432016474,0.47321717727832113
Carol,525,Alpha,392,False,high_rmse,mapclosures,5.1648218008347495,True,11,9,0.366664032496699,0.43827971109652003
Carol,530,Bob,321,False,high_rmse,mapclosures,1.6629261907571813,True,11,10,0.37001070883766524,0.4741183347405339
Carol,531,Bob,322,False,high_rmse,mapclosures,2.0052400087377524,True,16,14,0.36977008872003786,0.4938106625404417
Carol,532,Bob,321,False,high_rmse,mapclosures,1.6709979479498192,True,13,11,0.35115246567566266,0.5403351652079517
Carol,534,Carol,455,False,low_overlap,megaloc,16.398730102931104,False,25,8,0.38665579243148146,0.19660172582510452
Carol,535,Carol,454,False,mapclosures_no_pose,megaloc,15.716347313873333,False,18,5,,
Carol,536,Carol,455,False,low_overlap,megaloc,16.39687353789035,False,23,10,0.385133951716838,0.19624588559736678
Carol,536,Bob,316,False,high_rmse,mapclosures,2.123065955071583,True,6,6,0.38230135681872285,0.3388828768833763
Carol,537,Bob,336,True,accepted,mapclosures,2.004565062242573,True,6,6,0.30931421116657726,0.45423423423423426
Carol,538,Carol,483,False,low_overlap,megaloc,16.582899450563634,False,11,6,0.37649686606832333,0.19630464954892435
Carol,539,Carol,482,False,low_overlap,megaloc,16.12547030027959,False,26,11,0.38138075293418655,0.19230097765363127
Carol,540,Carol,454,False,mapclosures_no_pose,megaloc,15.714924683823083,False,11,3,,
Carol,541,Carol,454,False,mapclosures_no_pose,megaloc,15.714977280137818,False,13,4,,
Carol,541,Alpha,396,False,high_rmse,mapclosures,3.938745642076878,True,6,6,0.35773168345016904,0.30545836249125263
