query_robot,query_keyframe,candidate_robot,candidate_keyframe,accepted,reason,retrieval_sources,gt_distance_m,gt_within_10m,native_matches,native_inliers,rmse_m,overlap
Carol,27,Alpha,21,True,accepted,megaloc+mapclosures,0.9145245307099416,True,15,14,0.33838101417460176,0.6916239316239317
Carol,28,Bob,27,False,high_rmse,mapclosures,,,13,8,0.35290989111613796,0.6572968118545128
Carol,28,Alpha,27,True,accepted,megaloc,,,32,13,0.3448735563347075,0.6607094746295464
Carol,29,Alpha,24,True,accepted,megaloc+mapclosures,1.8532992966468878,True,18,15,0.3390614868202687,0.73185211837726
Carol,30,Alpha,27,True,accepted,megaloc+mapclosures,,,12,9,0.33801154685674323,0.6958607212648783
Carol,30,Bob,25,False,high_rmse,mapclosures,,,11,11,0.3502611980416908,0.6616628175519631
Carol,31,Alpha,25,True,accepted,mapclosures,0.8941444637119055,True,14,11,0.3094882029292475,0.7598887730274592
Carol,32,Alpha,27,True,accepted,megaloc+mapclosures,,,10,10,0.3368699083509321,0.706948109058927
Carol,32,Bob,29,True,accepted,mapclosures,,,15,10,0.3456652655091444,0.6683377308707124
Carol,33,Alpha,29,True,accepted,megaloc+mapclosures,,,20,16,0.3343026402030581,0.6866099340048628
Carol,35,Bob,34,True,accepted,mapclosures,,,13,10,0.34180091195778944,0.6211373048741637
Carol,36,Alpha,31,True,accepted,mapclosures,,,21,16,0.3309296861365163,0.6858959265363787
Carol,38,Bob,38,True,accepted,mapclosures,,,15,13,0.3317660622827461,0.638199118124855
Carol,39,Alpha,30,True,accepted,megaloc+mapclosures,,,15,12,0.33014836866906716,0.6536866359447004
Carol,39,Alpha,33,True,accepted,megaloc,,,24,17,0.3302959712124431,0.6737327188940092
Carol,40,Bob,41,True,accepted,megaloc+mapclosures,,,10,7,0.33147731014607146,0.698237885462555
Carol,41,Bob,41,True,accepted,megaloc+mapclosures,,,20,12,0.32230712716234167,0.7164110074770678
Carol,42,Alpha,40,True,accepted,megaloc+mapclosures,6.06962538118152,True,17,15,0.32021666774157515,0.7091474887827471
Carol,42,Alpha,35,True,accepted,megaloc+mapclosures,3.7286239299071915,True,12,12,0.3186033618392459,0.7065421913446229
Carol,43,Bob,42,True,accepted,megaloc+mapclosures,,,7,7,0.32383202798153815,0.7190371991247265
Carol,44,Bob,43,True,accepted,megaloc+mapclosures,,,23,22,0.3226281356100018,0.712070714389219
Carol,45,Alpha,39,True,accepted,megaloc+mapclosures,,,21,20,0.3176785242814987,0.7262170611880304
Carol,45,Alpha,38,True,accepted,megaloc+mapclosures,,,14,13,0.31830395200774914,0.7256959952359684
Carol,46,Bob,45,True,accepted,megaloc+mapclosures,,,25,21,0.3255869828407138,0.7198164186838404
Carol,47,Bob,47,True,accepted,megaloc+mapclosures,,,29,26,0.34139562312593164,0.6949640287769784
Carol,48,Alpha,42,True,accepted,megaloc+mapclosures,,,20,18,0.33606417151770274,0.6355099931082012
Carol,49,Bob,48,True,accepted,megaloc+mapclosures,,,17,13,0.33792425456366965,0.7103396478344322
Carol,50,Bob,49,True,accepted,megaloc+mapclosures,,,24,22,0.3299991790585312,0.6940176040578845
Carol,51,Alpha,47,True,accepted,mapclosures,,,23,20,0.32530923755337876,0.651212162717436
Carol,52,Alpha,51,True,accepted,megaloc+mapclosures,,,21,18,0.326558819533464,0.6064922159655515
Carol,53,Bob,51,False,high_rmse,mapclosures,,,23,21,0.355282281713386,0.6474364535438536
Carol,54,Alpha,49,False,high_rmse,mapclosures,,,18,18,0.3607972991113212,0.5864718162839249
Carol,54,Bob,58,False,high_rmse,megaloc+mapclosures,,,23,23,0.3631100682528908,0.6364926931106472
Carol,55,Alpha,53,False,high_rmse,megaloc+mapclosures,,,12,8,0.36825989763037564,0.5930409752793769
Carol,56,Bob,54,False,high_rmse,mapclosures,,,23,22,0.3660221758163567,0.6226221079691516
Carol,57,Alpha,50,False,high_rmse,mapclosures,,,20,19,0.37957365493314327,0.5396092655180942
Carol,57,Bob,59,False,high_rmse,megaloc+mapclosures,,,12,11,0.3713167476398555,0.6213007996043195
Carol,58,Alpha,55,False,high_rmse,megaloc+mapclosures,,,11,10,0.3676643716717187,0.6073117934739036
Carol,59,Bob,55,False,high_rmse,mapclosures,,,20,16,0.36596052819576264,0.5474640423921272
Carol,60,Alpha,58,False,high_rmse,megaloc+mapclosures,3.4086300542336865,True,23,20,0.36308073011766717,0.5966599567583687
Carol,60,Bob,65,False,high_rmse,megaloc+mapclosures,4.893021118282336,True,15,11,0.3660434011390687,0.5801088496234996
Carol,61,Alpha,60,False,high_rmse,megaloc+mapclosures,3.285703466622293,True,15,13,0.3649283847345316,0.6084328358208955
Carol,62,Bob,59,False,high_rmse,mapclosures,,,12,10,0.366603447394447,0.5485624374195394
Carol,63,Bob,68,False,high_rmse,megaloc,4.276763026634381,True,24,21,0.37149352390514123,0.5446945337620579
Carol,63,Alpha,60,False,high_rmse,megaloc+mapclosures,2.9707371660793664,True,13,13,0.36456431498420017,0.6000714540907467
Carol,64,Alpha,62,False,high_rmse,megaloc+mapclosures,2.852518759401406,True,9,7,0.3674429229528184,0.566941444002274
Carol,64,Bob,66,False,high_rmse,megaloc+mapclosures,6.2458131627806495,True,14,12,0.37393446927572316,0.5262222853894258
Carol,65,Alpha,61,False,high_rmse,megaloc+mapclosures,3.628847505740519,True,16,14,0.3685261575097975,0.5576276144507825
Carol,65,Bob,68,False,high_rmse,megaloc,5.676264832764782,True,19,12,0.37479264042019655,0.5089220418312125
Carol,66,Alpha,62,False,high_rmse,megaloc,3.663883635458521,True,36,31,0.36870512451065485,0.553921206297583
Carol,66,Bob,71,False,high_rmse,megaloc+mapclosures,4.269104351758437,True,16,16,0.37259320143421676,0.5577648015374381
Carol,68,Alpha,63,False,high_rmse,megaloc+mapclosures,4.341694772358635,True,15,14,0.37064143769455515,0.5532912949861581
Carol,68,Bob,74,False,high_rmse,megaloc+mapclosures,3.699006660710066,True,16,10,0.38009044521991003,0.5124577053214395
Carol,69,Alpha,69,False,high_rmse,megaloc+mapclosures,3.243492394075539,True,10,10,0.3720748370693393,0.5962811454072146
Carol,69,Bob,73,False,high_rmse,megaloc+mapclosures,4.758684189822004,True,15,15,0.3777702651655224,0.5165489029378951
Carol,71,Alpha,74,False,high_rmse,megaloc+mapclosures,5.967759344843684,True,19,13,0.37434480871068726,0.49774381368267834
Carol,71,Bob,76,False,high_rmse,megaloc+mapclosures,3.943757378347853,True,14,11,0.37451643164764337,0.5683406113537118
Carol,72,Bob,75,False,high_rmse,megaloc+mapclosures,5.354058346158699,True,13,9,0.37341589292890626,0.5490082524974663
Carol,72,Alpha,67,False,high_rmse,megaloc+mapclosures,4.052583480517315,True,13,11,0.3665365162378653,0.5964963080932387
Carol,74,Alpha,72,False,high_rmse,megaloc+mapclosures,2.5211499999428355,True,16,16,0.3709522234295608,0.5495436766623207
Carol,74,Bob,75,False,high_rmse,megaloc+mapclosures,7.085760395921017,True,11,7,0.37883761133095356,0.5327574967405476
Carol,75,Bob,81,False,high_rmse,mapclosures,4.2422828574589095,True,16,11,0.3693977935523884,0.5570406478496737
Carol,75,Alpha,67,False,high_rmse,megaloc+mapclosures,6.782242129977774,True,12,9,0.37521231871119,0.5585344759808161
Carol,77,Alpha,73,False,high_rmse,megaloc+mapclosures,3.232764853455518,True,15,14,0.3669059367391324,0.5310801229023872
Carol,77,Bob,76,False,high_rmse,megaloc+mapclosures,8.985719766603157,True,13,8,0.3800477851405592,0.5313164736468919
Carol,78,Bob,83,False,high_rmse,mapclosures,5.1131577957086805,True,20,13,0.3682259801245293,0.4823029731005191
Carol,78,Alpha,71,False,high_rmse,megaloc+mapclosures,5.657430599836874,True,11,9,0.37347876725786255,0.5556866446436999
Carol,80,Alpha,74,False,high_rmse,megaloc+mapclosures,4.661563161419635,True,13,12,0.3605199568880364,0.551663184959023
Carol,80,Bob,77,False,high_rmse,megaloc,10.848527964223573,False,32,19,0.37908064512660294,0.5385666077454604
Carol,81,Alpha,74,False,high_rmse,megaloc+mapclosures,5.577328401817096,True,20,16,0.36487712903797404,0.5174493103188362
Carol,81,Bob,85,False,high_rmse,megaloc+mapclosures,5.800985843687554,True,20,12,0.36681037337165123,0.4906158136730233
Carol,83,Alpha,83,False,high_rmse,megaloc+mapclosures,4.233439767661144,True,18,15,0.3630096155918916,0.5083802720153867
Carol,83,Bob,77,False,high_rmse,megaloc+mapclosures,14.10510642294633,False,9,6,0.3527870696135594,0.4793240829784311
Carol,84,Alpha,73,False,high_rmse,megaloc+mapclosures,9.744137852924974,True,9,8,0.3756905500890003,0.44650402071691425
Carol,84,Bob,88,False,high_rmse,megaloc+mapclosures,6.323348157344104,True,14,11,0.3683897845686886,0.5286220526100586
Carol,86,Alpha,86,False,high_rmse,megaloc+mapclosures,4.315471400053339,True,18,14,0.36268526450702365,0.49617757510729615
Carol,86,Bob,77,False,high_rmse,megaloc,17.30968337346972,False,40,16,0.377412046759534,0.453125
Carol,87,Alpha,75,False,high_rmse,megaloc,10.847584602433063,False,29,17,0.3761951168090209,0.453305351521511
Carol,87,Bob,90,False,high_rmse,megaloc+mapclosures,6.9661458548241715,True,12,11,0.37082800569048746,0.5397241792834657
Carol,89,Alpha,86,False,high_rmse,megaloc+mapclosures,3.375372159893974,True,23,20,0.3608707535244619,0.5601832910563783
Carol,89,Bob,90,False,high_rmse,megaloc+mapclosures,8.426168795013652,True,12,9,0.3724385412873925,0.5675476638572948
Carol,90,Alpha,86,False,high_rmse,megaloc+mapclosures,3.738775208489813,True,13,11,0.35996111061122266,0.5536656429640129
Carol,90,Bob,87,False,high_rmse,mapclosures,11.90031179344545,False,10,9,0.37188491245421795,0.5121663123080558
Carol,92,Alpha,86,False,high_rmse,megaloc+mapclosures,5.136877601330398,True,18,14,0.3644524994630194,0.5549729901493485
Carol,92,Bob,91,False,high_rmse,megaloc,10.166975912172749,False,36,21,0.37271816848476785,0.5521131236097871
Carol,93,Alpha,88,False,high_rmse,megaloc+mapclosures,4.3995229370711755,True,14,9,0.36646056313202247,0.5627446281651889
Carol,93,Bob,95,False,high_rmse,mapclosures,7.701399306746086,True,15,13,0.36720237486131874,0.5758447160316319
Carol,95,Alpha,85,False,high_rmse,megaloc+mapclosures,8.949648961876681,True,13,8,0.3631318938949883,0.5229695240954811
Carol,95,Bob,102,False,high_rmse,megaloc,5.701157694890736,True,37,19,0.36876776173010456,0.5862483110644048
Carol,96,Alpha,86,False,high_rmse,megaloc+mapclosures,8.963976302912096,True,15,8,0.366960555109112,0.5327376116978066
Carol,96,Bob,98,False,high_rmse,megaloc+mapclosures,7.836325036314913,True,10,9,0.3694199830059997,0.5874086108854589
Carol,98,Alpha,98,False,high_rmse,megaloc+mapclosures,4.525160106569854,True,9,8,0.36232653965262873,0.5352023441830998
Carol,98,Bob,103,False,high_rmse,megaloc,6.010549333567329,True,42,22,0.36629729079309364,0.5622871624297141
Carol,99,Alpha,101,False,high_rmse,megaloc+mapclosures,6.0617658622961175,True,10,8,0.36611009118267257,0.5272040504701438
Carol,101,Alpha,103,False,high_rmse,megaloc+mapclosures,6.083839046302756,True,11,7,0.3645012535133974,0.518724734955381
Carol,101,Bob,108,False,high_rmse,megaloc+mapclosures,5.705344349497446,True,10,6,0.366974852737454,0.6050644496987263
Carol,102,Alpha,104,False,high_rmse,megaloc,6.115077528672451,True,39,21,0.3661350626437375,0.5068575282919883
Carol,102,Bob,108,False,high_rmse,megaloc+mapclosures,5.802351429945897,True,10,8,0.3651188839684163,0.597241999550326
Carol,104,Alpha,107,False,high_rmse,megaloc+mapclosures,7.051832578447505,True,13,10,0.3622175923873997,0.49609318477789033
Carol,104,Bob,109,False,high_rmse,megaloc,6.13991447427922,True,43,23,0.36465514955356554,0.5787150918825061
Carol,105,Alpha,107,False,high_rmse,megaloc,6.181462487411617,True,44,20,0.36181266087688096,0.4968992800627272
Carol,105,Bob,101,False,high_rmse,megaloc+mapclosures,13.256805561855078,False,11,7,0.3725147227031385,0.5052391474802196
Carol,107,Alpha,107,False,high_rmse,megaloc+mapclosures,4.763263541779227,True,10,9,0.35835559500929437,0.5002088845564685
Carol,107,Bob,114,False,high_rmse,megaloc+mapclosures,5.753118941679978,True,8,6,0.3609736658278983,0.5457457178665924
Carol,108,Alpha,106,False,high_rmse,megaloc,4.119814347663736,True,36,14,0.35638034499466675,0.5166871836958008
Carol,108,Bob,106,False,high_rmse,megaloc+mapclosures,11.366131175913699,False,11,7,0.36682001508811335,0.5122418273833949
Carol,110,Alpha,107,False,high_rmse,megaloc+mapclosures,4.320594658713394,True,8,8,0.36236676227908543,0.4879981173517414
Carol,110,Bob,110,False,high_rmse,megaloc,9.640223120056557,True,31,13,0.37202500605011835,0.538672732977722
Carol,111,Alpha,112,False,high_rmse,megaloc+mapclosures,5.6287815136036485,True,15,9,0.36339297298306483,0.49295774647887325
Carol,111,Bob,117,False,high_rmse,megaloc+mapclosures,6.0077539769300445,True,12,9,0.3649218526840305,0.509214863649985
Carol,113,Alpha,105,False,high_rmse,megaloc+mapclosures,7.606022240313389,True,12,11,0.367015097260517,0.4963378525790868
Carol,113,Bob,110,False,high_rmse,megaloc,12.36262747941541,False,32,16,0.37106743866368247,0.5142589995324918
Carol,114,Alpha,115,False,high_rmse,megaloc,5.644165042476094,True,26,15,0.3607877388126394,0.4745067698259188
Carol,114,Bob,121,False,high_rmse,megaloc+mapclosures,6.141287900184901,True,11,8,0.36653515138748305,0.5001160541586074
Carol,116,Alpha,109,False,high_rmse,megaloc+mapclosures,6.884418580944244,True,7,6,0.3654175665911426,0.4807845005558202
Carol,116,Bob,123,False,high_rmse,megaloc+mapclosures,6.1970218683002285,True,13,8,0.3646786685655118,0.5141337144672066
Carol,117,Alpha,117,False,high_rmse,megaloc+mapclosures,4.957273505719557,True,11,7,0.3621071474779768,0.4720253912016534
Carol,117,Bob,121,False,high_rmse,megaloc+mapclosures,7.006793670465565,True,18,11,0.3680560974155323,0.48575435488633006
Carol,119,Alpha,112,False,high_rmse,megaloc+mapclosures,6.891107072906423,True,12,10,0.362050633129047,0.4535323253388947
Carol,119,Bob,124,False,high_rmse,megaloc+mapclosures,6.485763038877146,True,11,10,0.3630837542373366,0.5006517205422315
Carol,120,Alpha,117,False,high_rmse,megaloc,4.316265272915738,True,49,28,0.3589190815957554,0.4609056250418032
Carol,120,Bob,124,False,high_rmse,megaloc+mapclosures,6.90719732070674,True,12,11,0.3638898764081441,0.4990301652063407
Carol,122,Alpha,121,False,high_rmse,megaloc+mapclosures,4.2407205214187025,True,14,11,0.35891585837417245,0.5358696402679003
Carol,122,Bob,124,False,high_rmse,megaloc+mapclosures,8.16499361485801,True,9,7,0.3672485102702149,0.4879513912863357
Carol,123,Alpha,121,False,high_rmse,megaloc,4.019566384442428,True,37,25,0.36370410600400194,0.5476495887723535
Carol,124,Bob,122,False,high_rmse,megaloc+mapclosures,11.546673216743889,False,6,6,0.37059818849682347,0.4402967949208292
Carol,125,Alpha,120,False,high_rmse,megaloc+mapclosures,5.062077119255047,True,11,10,0.3601915035493307,0.5491696640391827
Carol,125,Bob,124,False,high_rmse,megaloc,10.610547762657239,False,21,10,0.37216107643206126,0.4678962271370628
Carol,126,Alpha,125,False,high_rmse,megaloc,4.0341139309553204,True,30,22,0.35744453843630297,0.528717486092317
Carol,127,Bob,130,False,high_rmse,megaloc+mapclosures,7.506267497920073,True,8,8,0.36902487112826543,0.5302076043853511
Carol,128,Alpha,119,False,high_rmse,megaloc+mapclosures,8.502348941607458,True,8,6,0.3712586401508925,0.509226286824215
Carol,128,Bob,128,False,high_rmse,megaloc+mapclosures,9.700390907485055,True,10,7,0.37493078576197836,0.49813855616704433
Carol,129,Alpha,126,False,high_rmse,megaloc,3.8127567450917708,True,29,17,0.35555278204899593,0.5532370675975881
Carol,130,Bob,137,False,high_rmse,megaloc+mapclosures,6.135736172065591,True,10,8,0.36730490364343754,0.5722053414361107
Carol,131,Alpha,133,False,high_rmse,megaloc+mapclosures,5.654815790080578,True,10,10,0.3663841175931864,0.5421533571712356
Carol,131,Bob,129,False,high_rmse,megaloc,11.434011467041842,False,39,17,0.3760989868761662,0.5071911005164879
Carol,132,Alpha,127,False,high_rmse,megaloc+mapclosures,4.714685976615079,True,8,6,0.357458472200883,0.5247181905253075
Carol,133,Bob,131,False,high_rmse,megaloc+mapclosures,11.53999557104597,False,8,8,0.37222121929043234,0.5070017688679245
Carol,134,Alpha,125,False,high_rmse,megaloc+mapclosures,8.332295289493963,True,10,9,0.36885969367127786,0.4700786833176929
Carol,134,Bob,140,False,high_rmse,megaloc,6.184736531308915,True,36,17,0.3688474441270624,0.5437089439110662
Carol,135,Alpha,128,False,high_rmse,megaloc,6.36693409437271,True,27,15,0.36318114653978467,0.5038569945112001
Carol,136,Bob,143,False,high_rmse,megaloc+mapclosures,5.793388730969493,True,10,9,0.36796579459508844,0.5511225616488774
Carol,137,Alpha,132,False,high_rmse,megaloc+mapclosures,4.584556010032188,True,16,12,0.3535280870996691,0.5516228631674072
Carol,137,Bob,140,False,high_rmse,megaloc,7.548333615512966,True,30,19,0.37290351063522115,0.5434897206114918
Carol,138,Alpha,132,False,high_rmse,megaloc+mapclosures,5.307178054015889,True,15,11,0.35458583236733443,0.5508228460793805
Carol,139,Bob,143,False,high_rmse,megaloc+mapclosures,6.65725896718535,True,17,12,0.36943725410560746,0.5747919143876338
Carol,140,Alpha,136,False,high_rmse,megaloc+mapclosures,3.809552069237364,True,18,15,0.3587196535350673,0.5939707573517332
Carol,140,Bob,142,False,high_rmse,megaloc+mapclosures,8.06035628582251,True,14,9,0.3681319731074343,0.5687530803351405
Carol,141,Alpha,142,False,high_rmse,megaloc,4.698370623861564,True,47,26,0.37286616284649626,0.5203432930705658
Carol,142,Bob,144,False,high_rmse,megaloc+mapclosures,8.021692306560116,True,14,7,0.3711042686342985,0.5769749900754267
Carol,143,Alpha,143,False,high_rmse,megaloc+mapclosures,3.9312198652495867,True,13,12,0.37255789831549957,0.5216199279335736
Carol,143,Bob,140,False,high_rmse,megaloc,12.516642970919023,False,34,14,0.3732500242195106,0.5356415478615071
Carol,144,Alpha,142,False,high_rmse,megaloc,3.2455519081898574,True,43,28,0.37207004047811376,0.5353066204833504
Carol,145,Bob,144,False,high_rmse,megaloc+mapclosures,10.52087269071832,False,12,10,0.3716313774844195,0.5624322230828814
Carol,146,Alpha,147,False,high_rmse,megaloc+mapclosures,4.2729817441839035,True,14,12,0.37378212222140805,0.5279566744730679
Carol,146,Bob,152,False,high_rmse,megaloc+mapclosures,5.726813659701099,True,12,8,0.3733642506066695,0.5436182669789227
Carol,147,Alpha,146,False,high_rmse,megaloc,2.9237239719137107,True,48,33,0.3683419351957857,0.5279184247538677
Carol,148,Bob,151,False,high_rmse,megaloc+mapclosures,7.175277967952373,True,9,7,0.36762102305574756,0.5486081673025294
Carol,149,Bob,155,False,high_rmse,megaloc+mapclosures,5.4992901374693535,True,7,6,0.370796967466645,0.5160044150110376
Carol,149,Alpha,148,False,high_rmse,megaloc+mapclosures,2.890244631045544,True,22,21,0.36913054895886643,0.5344922737306843
Carol,150,Alpha,143,False,high_rmse,megaloc+mapclosures,6.123191650120452,True,16,11,0.35989569325626647,0.5338303159389421
Carol,151,Bob,148,False,high_rmse,mapclosures,12.309633636283536,False,10,9,0.37430070114280756,0.517821998687951
Carol,152,Alpha,148,False,high_rmse,megaloc+mapclosures,3.346832973468366,True,15,14,0.3596285490878275,0.5664285714285714
Carol,152,Bob,158,False,high_rmse,megaloc,5.180547759606984,True,37,24,0.367900795774828,0.5477142857142857
Carol,153,Alpha,154,False,high_rmse,megaloc+mapclosures,4.367655070072251,True,9,7,0.36415985252474126,0.5497296187281813
Carol,154,Bob,151,False,high_rmse,mapclosures,12.278772232826634,False,10,8,0.3687002395220482,0.5052333040718482
Carol,155,Alpha,152,False,high_rmse,megaloc+mapclosures,2.9108438544657953,True,18,17,0.3648087536652528,0.5197155330235178
Carol,155,Alpha,154,False,high_rmse,megaloc+mapclosures,3.0078935072056967,True,10,8,0.36265866176995726,0.5528094634558512
Carol,156,Bob,163,False,high_rmse,megaloc+mapclosures,4.673374446818301,True,13,10,0.3724644208229907,0.5449700199866756
Carol,156,Bob,162,False,high_rmse,megaloc+mapclosures,4.892882249000223,True,10,6,0.3721588756142577,0.5500037012362129
Carol,157,Alpha,158,False,high_rmse,megaloc+mapclosures,4.3441112788638705,True,17,14,0.3669390600800919,0.5437184458915636
Carol,157,Alpha,153,False,high_rmse,megaloc+mapclosures,3.4173628621725,True,13,10,0.36284769221932456,0.5404990122192141
Carol,158,Bob,165,False,high_rmse,mapclosures,4.6204025928318355,True,9,8,0.3709642773052007,0.5553759716770569
Carol,159,Alpha,155,False,high_rmse,megaloc+mapclosures,3.4090276937599007,True,21,19,0.36680024218000645,0.5734451883520206
Carol,159,Alpha,158,False,high_rmse,megaloc+mapclosures,2.997038634973086,True,15,14,0.36872859055218093,0.5852222311849641
Carol,161,Alpha,158,False,high_rmse,megaloc+mapclosures,2.8564187638213725,True,15,13,0.36579891634166006,0.5845788849347568
Carol,161,Alpha,159,False,high_rmse,megaloc+mapclosures,2.604073636496786,True,7,6,0.3663452896291983,0.5795175958877027
Carol,162,Bob,170,False,high_rmse,megaloc+mapclosures,4.337879818992122,True,10,6,0.37407248089565104,0.6077691279389793
Carol,164,Alpha,160,False,high_rmse,mapclosures,3.1337063827178255,True,21,17,0.364184204243825,0.5493186242699546
Carol,164,Alpha,162,False,high_rmse,megaloc+mapclosures,2.0365945142715716,True,12,10,0.365806018233132,0.5650227125243349
Carol,166,Bob,173,False,high_rmse,megaloc+mapclosures,4.169458497575851,True,13,10,0.3946040279952336,0.5532649088656875
Carol,166,Bob,172,False,high_rmse,megaloc,4.921184424449698,True,32,23,0.39694770060993967,0.5519377101397983
Carol,168,Alpha,164,False,high_rmse,mapclosures,2.675683435963157,True,20,17,0.39492923388095535,0.5532381035842608
Carol,168,Alpha,165,False,high_rmse,megaloc+mapclosures,1.851412114461219,True,16,16,0.3950232880702761,0.5854876873192534
Carol,169,Bob,174,False,high_rmse,megaloc+mapclosures,5.889444513434326,True,17,15,0.39102374052702676,0.5667296461697011
Carol,169,Bob,176,False,high_rmse,megaloc+mapclosures,3.740776734539552,True,11,9,0.3907407243268699,0.5782377189969082
Carol,171,Alpha,169,False,high_rmse,megaloc+mapclosures,0.7450145240067446,True,20,18,0.36752028009728893,0.6249235577903105
Carol,171,Alpha,171,False,high_rmse,megaloc+mapclosures,1.8397624369378334,True,11,10,0.3653029286387278,0.5993748725963172
Carol,172,Bob,179,False,high_rmse,megaloc+mapclosures,3.729051742262048,True,11,11,0.3755528639578307,0.5655642686668939
Carol,172,Bob,178,False,high_rmse,megaloc+mapclosures,4.822099941204935,True,9,8,0.3750716871131479,0.5589498806682578
Carol,174,Alpha,169,False,high_rmse,megaloc+mapclosures,3.6744509723488266,True,12,10,0.3617583644410834,0.6291031451723664
Carol,174,Alpha,172,False,high_rmse,megaloc+mapclosures,0.4992262422634881,True,9,7,0.36214823878177305,0.6315753330586458
Carol,175,Bob,181,False,high_rmse,megaloc+mapclosures,4.811563005293033,True,13,12,0.36918444367409686,0.5515092093283843
Carol,175,Bob,182,False,high_rmse,megaloc+mapclosures,3.704536408944166,True,6,6,0.37010993545788107,0.5933888927796064
Carol,177,Alpha,173,False,high_rmse,megaloc+mapclosures,2.591018399500842,True,13,12,0.3610018521110578,0.6234886516297815
Carol,177,Alpha,177,False,high_rmse,megaloc+mapclosures,1.8309145349215392,True,9,9,0.3594921118780697,0.6340946051049989
Carol,178,Bob,185,False,high_rmse,megaloc+mapclosures,3.6500947479564427,True,12,10,0.36788765983762456,0.5849121598346538
Carol,178,Bob,184,False,high_rmse,megaloc+mapclosures,4.737279931353332,True,9,9,0.36848250120019466,0.5806407165001722
Carol,180,Alpha,178,False,high_rmse,megaloc+mapclosures,0.38476765565798604,True,24,23,0.3524398626358427,0.656188605108055
Carol,180,Alpha,180,False,high_rmse,megaloc+mapclosures,1.8231795382153848,True,10,10,0.3539130129213529,0.6304518664047152
Carol,181,Bob,187,False,high_rmse,megaloc+mapclosures,4.786655622436645,True,13,11,0.3672055398636832,0.5543426672994779
Carol,183,Alpha,181,True,accepted,megaloc+mapclosures,0.33002688634313626,True,27,26,0.34785660321800094,0.6875123950551993
Carol,184,Bob,189,False,high_rmse,mapclosures,5.864320197234023,True,10,9,0.35775348418722386,0.5857561254375313
Carol,184,Bob,190,False,high_rmse,megaloc+mapclosures,5.145696897561053,True,8,8,0.3549242667269892,0.6053289520680049
Carol,186,Alpha,183,False,high_rmse,megaloc+mapclosures,0.9245224438152835,True,22,20,0.3538832320988118,0.6697315189407871
Carol,186,Alpha,184,False,high_rmse,megaloc+mapclosures,0.2367355762169775,True,16,14,0.3526920377563109,0.6656123574843692
Carol,189,Alpha,185,False,high_rmse,mapclosures,1.801751463176388,True,18,16,0.3602097705843897,0.6715322514882166
Carol,190,Bob,196,True,accepted,mapclosures,4.2068023870305895,True,10,7,0.3374688987369337,0.6876480541455161
Carol,192,Alpha,193,True,accepted,mapclosures,4.62045192763977,True,12,7,0.32397798826578983,0.6042193531212565
Carol,193,Alpha,190,True,accepted,megaloc+mapclosures,2.5734772821786627,True,8,7,0.3185083750276238,0.6567768485331209
Carol,194,Bob,200,True,accepted,mapclosures,5.113189770121328,True,9,6,0.3274895888761163,0.5958260636156221
Carol,195,Alpha,195,True,accepted,megaloc+mapclosures,3.805695431621745,True,13,10,0.3271413313048378,0.6065439672801636
Carol,196,Alpha,195,True,accepted,megaloc+mapclosures,3.0455726388554702,True,12,10,0.32754475837251346,0.6127722148308942
Carol,197,Bob,200,True,accepted,mapclosures,7.794766363453049,True,6,6,0.34002012370339296,0.5749961342198856
Carol,198,Alpha,191,True,accepted,mapclosures,4.882212351326383,True,8,6,0.34111226605388556,0.6442754203362691
Carol,199,Alpha,194,True,accepted,megaloc,3.1806502503252223,True,30,17,0.3379091079038228,0.6567151697608296
Carol,201,Alpha,197,True,accepted,megaloc+mapclosures,2.438008919525226,True,11,9,0.3367237969192961,0.6714334646343552
Carol,202,Alpha,198,True,accepted,megaloc+mapclosures,2.4007434253124456,True,14,11,0.33854160024139496,0.6846965699208444
Carol,203,Bob,208,True,accepted,megaloc,6.050301636387991,True,32,15,0.34090588420525214,0.636198390028564
Carol,203,Alpha,202,True,accepted,mapclosures,2.9643370090289003,True,13,11,0.3359827447261243,0.7235350125508526
Carol,204,Bob,210,True,accepted,mapclosures,5.143922959534523,True,9,8,0.33940962178523015,0.636494010460604
Carol,205,Alpha,198,True,accepted,megaloc,4.744222755308181,True,27,15,0.33189278733613087,0.6637022397891963
Carol,206,Bob,208,True,accepted,megaloc,8.78147335385213,True,28,11,0.3390782046241696,0.5876761981474024
Carol,206,Alpha,205,True,accepted,megaloc+mapclosures,2.8979839222841908,True,15,11,0.3393756975469832,0.6952074103906565
Carol,207,Bob,209,True,accepted,mapclosures,8.713870217896421,True,8,7,0.3379979896754588,0.5749746311763329
Carol,208,Alpha,204,True,accepted,megaloc+mapclosures,2.3160038133042478,True,11,10,0.3326231814437813,0.6994219653179191
Carol,209,Alpha,205,True,accepted,megaloc+mapclosures,2.3306060245472695,True,14,13,0.3366658550228702,0.6840663521534013
Carol,209,Bob,215,True,accepted,megaloc,4.961099308338542,True,39,27,0.33847404551377325,0.629812813879166
Carol,211,Alpha,207,True,accepted,megaloc,2.202432376992312,True,29,23,0.3280514222766659,0.6525577947024331
Carol,211,Bob,215,True,accepted,mapclosures,6.6007804473572635,True,6,6,0.3352742282144149,0.5764642447934218
Carol,212,Alpha,211,False,high_rmse,megaloc+mapclosures,3.06672156540487,True,10,9,0.36572611650455256,0.6726661212617034
